GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,BWA,Botswana,,MLE,Male,,11.5,11.54443,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,CAF,Central African Republic,,BTSX,Both sexes,,11.1,11.13834,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,CHE,Switzerland,,FMLE,Female,,21,20.96874,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,CHN,China,,MLE,Male,,15,14.97416,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,CIV,C̫te d'Ivoire,,BTSX,Both sexes,,10.6,10.63198,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,MLT,Malta,,MLE,Male,,71.3,71.2869,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,MMR,Myanmar,,MLE,Male,,56.5,56.48547,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,MNG,Mongolia,,FMLE,Female,,65.3,65.30204,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,MOZ,Mozambique,,FMLE,Female,,52.7,52.72049,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,MRT,Mauritania,,BTSX,Both sexes,,56.1,56.05478,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,MUS,Mauritius,,BTSX,Both sexes,,65.5,65.53008,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,MWI,Malawi,,BTSX,Both sexes,,55.5,55.51899,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NAM,Namibia,,MLE,Male,,53.6,53.55688,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NER,Niger,,MLE,Male,,51.4,51.42838,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NGA,Nigeria,,MLE,Male,,48.2,48.24462,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,NIC,Nicaragua,,FMLE,Female,,68.8,68.75355,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,NLD,Netherlands,,FMLE,Female,,72.7,72.74827,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,NOR,Norway,,FMLE,Female,,74.1,74.11973,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,NPL,Nepal,,BTSX,Both sexes,,60.2,60.20456,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,NZL,New Zealand,,BTSX,Both sexes,,72.6,72.62979,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,OMN,Oman,,BTSX,Both sexes,,65.5,65.46088,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,PAN,Panama,,MLE,Male,,67.1,67.05461,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,PER,Peru,,MLE,Male,,65.5,65.4791,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,PHL,Philippines,,MLE,Male,,59.2,59.23199,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,PNG,Papua New Guinea,,FMLE,Female,,59.3,59.26978,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,POL,Poland,,FMLE,Female,,71.3,71.33378,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,PRT,Portugal,,BTSX,Both sexes,,71.8,71.81353,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,PRY,Paraguay,,BTSX,Both sexes,,65.1,65.14205,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,RUS,Russian Federation,,MLE,Male,,58.7,58.72623,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,RWA,Rwanda,,MLE,Male,,58.3,58.26311,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,SDN,Sudan,,FMLE,Female,,56.5,56.48324,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,SEN,Senegal,,FMLE,Female,,59.7,59.70885,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,SLB,Solomon Islands,,BTSX,Both sexes,,61.7,61.70641,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,SLE,Sierra Leone,,BTSX,Both sexes,,46,46.02462,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SRB,Serbia,,MLE,Male,,65,64.98054,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,SSD,South Sudan,,MLE,Male,,49.6,49.58118,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,SUR,Suriname,,FMLE,Female,,65.1,65.13058,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SVK,Slovakia,,FMLE,Female,,70.9,70.87962,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SVN,Slovenia,,BTSX,Both sexes,,70.2,70.18082,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SWE,Sweden,,BTSX,Both sexes,,72.3,72.27818,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,SWZ,Eswatini,,BTSX,Both sexes,,49.9,49.8529,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,MLE,Male,,51.7,51.74139,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,TCD,Chad,,MLE,Male,,46,45.95614,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,TGO,Togo,,MLE,Male,,53.2,53.18488,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,THA,Thailand,,FMLE,Female,,69.5,69.51669,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TJK,Tajikistan,,FMLE,Female,,65.1,65.07309,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TKM,Turkmenistan,,FMLE,Female,,63.8,63.77419,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,TLS,Timor-Leste,,BTSX,Both sexes,,58.6,58.61973,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,TON,Tonga,,BTSX,Both sexes,,64.2,64.15195,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,TTO,Trinidad and Tobago,,BTSX,Both sexes,,63.1,63.12965,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TUR,Turkey,,MLE,Male,,64,64.01674,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,TZA,United Republic of Tanzania,,MLE,Male,,54.3,54.34764,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,UGA,Uganda,,MLE,Male,,52.4,52.4102,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,UKR,Ukraine,,FMLE,Female,,67.3,67.32258,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,URY,Uruguay,,FMLE,Female,,70.9,70.94568,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,USA,United States of America,,FMLE,Female,,70.1,70.10937,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,UZB,Uzbekistan,,BTSX,Both sexes,,64.2,64.24667,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,VCT,Saint Vincent and the Grenadines,,BTSX,Both sexes,,63.6,63.62943,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,VUT,Vanuatu,,MLE,Male,,61.7,61.69735,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WSM,Samoa,,MLE,Male,,63.8,63.83857,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZAF,South Africa,,FMLE,Female,,57.8,57.78466,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZMB,Zambia,,FMLE,Female,,55.4,55.42039,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,AFG,Afghanistan,,BTSX,Both sexes,,11.2,11.23655,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,AGO,Angola,,BTSX,Both sexes,,13.5,13.51239,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,ARG,Argentina,,MLE,Male,,15.2,15.20295,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,ARM,Armenia,,MLE,Male,,13.5,13.52172,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,AUS,Australia,,FMLE,Female,,21.2,21.18787,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,AUT,Austria,,FMLE,Female,,20.3,20.32349,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,BDI,Burundi,,BTSX,Both sexes,,12.2,12.22248,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,BEL,Belgium,,BTSX,Both sexes,,18.6,18.62649,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,BFA,Burkina Faso,,MLE,Male,,11.3,11.27553,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,BGD,Bangladesh,,MLE,Male,,13.8,13.83085,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,BGR,Bulgaria,,MLE,Male,,13.2,13.16552,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,BHR,Bahrain,,FMLE,Female,,15.6,15.57651,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,BHS,Bahamas,,FMLE,Female,,18.7,18.65424,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,BIH,Bosnia and Herzegovina,,FMLE,Female,,16.6,16.61689,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,BLR,Belarus,,BTSX,Both sexes,,14.8,14.81134,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,BLZ,Belize,,BTSX,Both sexes,,13.3,13.28779,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,BOL,Bolivia (Plurinational State of),,BTSX,Both sexes,,16.4,16.35305,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,BRB,Barbados,,MLE,Male,,14.2,14.22154,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,BRN,Brunei Darussalam,,MLE,Male,,14.9,14.88932,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,BTN,Bhutan,,MLE,Male,,14.6,14.55433,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,BWA,Botswana,,FMLE,Female,,14.2,14.18569,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,CAF,Central African Republic,,FMLE,Female,,11.5,11.48523,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,CAN,Canada,,FMLE,Female,,21.4,21.39401,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,CHE,Switzerland,,BTSX,Both sexes,,19.9,19.8881,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,CHL,Chile,,BTSX,Both sexes,,17.9,17.86638,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,CMR,Cameroon,,MLE,Male,,11.8,11.78615,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,MMR,Myanmar,,BTSX,Both sexes,,58.1,58.06621,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,MNE,Montenegro,,BTSX,Both sexes,,67.9,67.91844,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,MOZ,Mozambique,,MLE,Male,,49.6,49.55543,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,MRT,Mauritania,,MLE,Male,,55.2,55.24516,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,MUS,Mauritius,,MLE,Male,,63.2,63.21433,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,MWI,Malawi,,FMLE,Female,,57.7,57.7095,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,MYS,Malaysia,,FMLE,Female,,67.9,67.94685,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NAM,Namibia,,FMLE,Female,,57.6,57.55304,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NER,Niger,,BTSX,Both sexes,,52,52.00047,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,NGA,Nigeria,,BTSX,Both sexes,,48.5,48.51757,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,NIC,Nicaragua,,BTSX,Both sexes,,66.6,66.64069,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,NOR,Norway,,MLE,Male,,71.7,71.66113,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,NPL,Nepal,,MLE,Male,,59.4,59.35033,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,NZL,New Zealand,,MLE,Male,,71.6,71.60542,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,OMN,Oman,,FMLE,Female,,67.5,67.53187,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,PAK,Pakistan,,FMLE,Female,,57.5,57.53131,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,PAN,Panama,,FMLE,Female,,71.6,71.60115,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,PER,Peru,,BTSX,Both sexes,,67.2,67.17045,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,PHL,Philippines,,BTSX,Both sexes,,61.6,61.55522,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,PNG,Papua New Guinea,,BTSX,Both sexes,,57.8,57.84259,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,PRK,Democratic People's Republic of Korea,,MLE,Male,,61.9,61.90691,,,,,
